"IDAr_Couleur","Couleur","Etat","Code","TypeVisuel","IDSupportArCouleur","Couleur_AN","NumInterne","Commentaires","IDAr_TypeMotif","RVB_Hex","Reference","MotifCouleur"
1213,NATURE ECRU,1,G0UN,"",0,"",0,,0,"","",
1214,DOWEL GRIS ANTHRA,1,G0WC,"",0,"",0,,0,"","",
1215,ROSE BLEUTE,1,G0VE,"",0,"",0,,0,"","",
1216,ECRU/ROSE MANGA,1,G0U4,"",0,"",0,,0,"","",
1217,GOLDEN BROWN,1,G0OR,"",0,"",0,,0,"","",
1218,GROSEILLE,1,G0WN,"",0,"",0,,0,"","",
1219,VERT PREMIUM,1,G0X6,"",0,"",0,,0,"","",
1220,AMORIE NOIR/BLANC,1,G0P6,"",0,"",0,,0,"","",
1221,ROUGE STUDIO,1,G0OX,"",0,"",0,,0,"","",
1222,ROSE PASTEL,1,G0UG,"",0,"",0,,0,"","",
1223,PDEGALLES MARRON,1,G0UD,"",0,"",0,,0,"","",
1224,BLUE PASTEL,1,G0UH,"",0,"",0,,0,"","",
1225,CHEVRON NOIR/BLANC,1,G0UF,"",0,"",0,,0,"","",
1226,INDIGO/ECRU,1,G0XI,"",0,"",0,,0,"","",
1227,BLEU/BORDEAUX,1,G0XJ,"",0,"",0,,0,"","",
1228,ARIZONA ECRU/BLEU,1,G0OM,"",0,"",0,,0,"","",
1229,GRIS BLEUTE/ECRU,1,G0PE,"",0,"",0,,0,"","",
1230,MEENITA CIEL,1,G0UV,"",0,"",0,,0,"","",
1231,PDEPOULE NOIR/BLANC,1,G0UR,"",0,"",0,,0,"","",
1232,ORANGE CUIT,1,G0TS,"",0,"",0,,0,"","",
1233,INDIE MULTICO,1,G0VG,"",0,"",0,,0,"","",
1234,ORANGE/SPICY BLUSH,1,G0WK,"",0,"",0,,0,"","",
1235,ANJALI VERT MATCHA,1,G0VO,"",0,"",0,,0,"","",
1236,CYBELE ROSE,1,G0WR,"",0,"",0,,0,"","",
1237,BOUDOIR AMBRE,1,G0WW,"",0,"",0,,0,"","",
1238,GATSBY NOIR,1,G0X1,"",0,"",0,,0,"","",
1239,BLANC CASSE,1,G0R9,"",0,"",0,,0,"","",
1240,TRADI ROSE,1,G0RC,"",0,"",0,,0,"","",
1241,ASIX NOIR/BLANC,1,G0PT,"",0,"",0,,0,"","",
1242,BLEU MARINE/FIGUE,1,G0TW,"",0,"",0,,0,"","",
1243,DENIM NOIR,1,G0N1,"",0,"",0,,0,"","",
1244,GENIA ROSE,1,G0UE,"",0,"",0,,0,"","",
1245,ORCHIDEE/ROSE MULTI,1,G0XF,"",0,"",0,,0,"","",
1246,DITSY NOIR,1,G0XE,"",0,"",0,,0,"","",
1247,PAOLO VERT,1,G0V9,"",0,"",0,,0,"","",
1248,BALA NOIR,1,G0V5,"",0,"",0,,0,"","",
1249,BROCHA NOIR/ECRU,1,G0WB,"",0,"",0,,0,"","",
1250,PAPILLONA VERT,1,G0W2,"",0,"",0,,0,"","",
1251,SENORITA ROSE,1,G0XH,"",0,"",0,,0,"","",
1252,SILIE NOIR/BLANC,1,G0XG,"",0,"",0,,0,"","",
1253,SOLARO VIOLET,1,G0X9,"",0,"",0,,0,"","",
1254,KONA BLEU MARINE,1,G0XA,"",0,"",0,,0,"","",
1255,JOLITA,1,G0U8,"",0,"",0,,0,"","",
1256,AMALDA,1,G0UA,"",0,"",0,,0,"","",
1257,GRACIE,1,G0U9,"",0,"",0,,0,"","",
1258,JADE NOIR,1,G0UP,"",0,"",0,,0,"","",
1259,DULCE NOIR,1,G0UQ,"",0,"",0,,0,"","",
1260,OLOFLEUR NOIR/BLANC,1,G0PW,"",0,"",0,,0,"","",
1261,ROSE ROSIE,1,G0K4,"",0,"",0,,0,"","",
1262,BLEU VINTAGE,1,G0WP,"",0,"",0,,0,"","",
1263,ROSE BOUDOIR,1,G0WV,"",0,"",0,,0,"","",
1264,ROSE BUBBLE,1,G0OW,"",0,"",0,,0,"","",
1265,ECRU/ORANGE CUIT,1,G0U5,"",0,"",0,,0,"","",
1266,VERT MUSETTE CHINE,1,G0WS,"",0,"",0,,0,"","",
1267,CHOCO,1,G0W7,"",0,"",0,,0,"","",
1268,ROUGE RUBY,1,G0X0,"",0,"",0,,0,"","",
1269,BLEU COCKTAIL,1,G0X4,"",0,"",0,,0,"","",
1270,VERT FONCE,1,G0MC,"",0,"",0,,0,"","",
1271,ECRU/VIEUX ROSE,1,G0Q9,"",0,"",0,,0,"","",
1272,MROSE GOLDEN BROWN,1,G0Q0,"",0,"",0,,0,"","",
1273,ORCHIDEE/NUDE,1,G0UZ,"",0,"",0,,0,"","",
1274,ECRU/PACIFIQUE,1,G0WT,"",0,"",0,,0,"","",
1275,AZURIN,1,G0WQ,"",0,"",0,,0,"","",
1276,BLEU PREMIUM,1,G0X8,"",0,"",0,,0,"","",
1277,GOLDEN BROWN CHINE,1,G0PF,"",0,"",0,,0,"","",
1278,ECRU/ROSE BUBBLE,1,G0PG,"",0,"",0,,0,"","",
1279,BLEU HIVERNAL,1,G0OU,"",0,"",0,,0,"","",
1280,MAXINE ECRU,1,G0PZ,"",0,"",0,,0,"","",
1281,ORCHIDEE FONCE,1,G0X2,"",0,"",0,,0,"","",
1282,RANDO GRIS,1,G0PH,"",0,"",0,,0,"","",
1283,MIXY ROSE,1,G0OG,"",0,"",0,,0,"","",
1284,MULTICOLORE 3,1,"0600","",0,"",0,,0,"","",
1285,IVOIRE,1,"0496","",0,"",0,,0,"","",
1286,BLEU OBSCUR,1,"1577","",0,"",0,,0,"","",
1287,MARRON GLACE,0,Z730,"",0,"",0,,0,"","",
1288,OPAL,1,"0573","",0,"",0,,0,"","",
1289,ROSE BOHO,1,G0T1,"",0,"",0,,0,"","",
1290,CORAIL FLUO,1,G0T4,"",0,"",0,,0,"","",
1291,PIVOINE ECRU,1,G0TJ,"",0,"",0,,0,"","",
1292,MILA NOIR,1,G0XQ,"",0,"",0,,0,"","",
1293,ROSE COMETE,1,G0SZ,"",0,"",0,,0,"","",
1294,POMME,1,G0T7,"",0,"",0,,0,"","",
1295,MAE NOIR/BLANC,1,G0Y8,"",0,"",0,,0,"","",
1296,ROMY NOIR,1,G0YI,"",0,"",0,,0,"","",
1297,EMMA ECRU/BLEU,1,G0Z8,"",0,"",0,,0,"","",
1298,PRINCE KAKI,1,G0Z5,"",0,"",0,,0,"","",
1299,VIOLET,1,G0YS,"",0,"",0,,0,"","",
1300,LIZZA BLEU,1,G10X,"",0,"",0,,0,"","",
1301,PRETTY VERT/ECRU,1,G10W,"",0,"",0,,0,"","",
1302,DIANE JADE,1,G125,"",0,"",0,,0,"","",
1303,BLEU THERMAL,1,G10M,"",0,"",0,,0,"","",
1304,LENA ROSE,1,G12C,"",0,"",0,,0,"","",
1305,ROUGE LUSCIOUS,1,G12I,"",0,"",0,,0,"","",
1306,LILLIE ECRU/BLEU,1,G12P,"",0,"",0,,0,"","",
1307,MACCHIATO,1,G11N,"",0,"",0,,0,"","",
1308,BALI BLEU/BLANC,1,G12M,"",0,"",0,,0,"","",
1309,ACID WASH DENIM,1,G0VH,"",0,"",0,,0,"","",
1310,KENDRA NOIR/BLANC,1,G147,"",0,"",0,,0,"","",
1311,ISLA VERT,1,G143,"",0,"",0,,0,"","",
1312,OLYMPE ECRU,1,G145,"",0,"",0,,0,"","",
1313,DONIA ROSE,1,G146,"",0,"",0,,0,"","",
1314,BLEU ECRU,1,G14X,"",0,"",0,,0,"","",
1315,IFORET CARREAUX NOIR,1,G0ZW,"",0,"",0,,0,"","",
1316,SAVANA BEIGE/NOIR,1,G0Z7,"",0,"",0,,0,"","",
1317,INDIRA  NOIR,1,G0YH,"",0,"",0,,0,"","",
1318,LAURIER,1,G10P,"",0,"",0,,0,"","",
1319,CORAIL CALYPSO,1,G0Z6,"",0,"",0,,0,"","",
1320,PASSY BLEU MARINE,1,G11B,"",0,"",0,,0,"","",
1321,BELLO NOIR,1,G0Z4,"",0,"",0,,0,"","",
1322,RAIN KAKI,1,G0ZA,"",0,"",0,,0,"","",
1323,ARTY NOIR/ECRU,1,G10V,"",0,"",0,,0,"","",
1324,VERT OASIS,1,G10O,"",0,"",0,,0,"","",
1325,SORBET ROSE,1,G10R,"",0,"",0,,0,"","",
1326,ATLAS ECRU,1,G10S,"",0,"",0,,0,"","",
1327,REVERY BLEU,1,G10U,"",0,"",0,,0,"","",
1328,NOIR/BLANC POIS,1,G0H1,"",0,"",0,,0,"","",
1329,PREPPYS VERT,1,G0TP,"",0,"",0,,0,"","",
1330,VERT TIGE/PIXIE ROSE,1,G0VP,"",0,"",0,,0,"","",
1331,JADE CLAIR,1,G10Q,"",0,"",0,,0,"","",
1332,BLEU ADRIATIQUE,1,G11M,"",0,"",0,,0,"","",
1333,PIXIE ROSE,1,G0T0,"",0,"",0,,0,"","",
1334,BLACKY NOIR,1,G12H,"",0,"",0,,0,"","",
1335,JAUNE CITRON,1,G126,"",0,"",0,,0,"","",
1336,VENISE BLEU,1,G12K,"",0,"",0,,0,"","",
1337,ANGELA ECRU,1,G123,"",0,"",0,,0,"","",
1338,CITRON JAUNE,1,G127,"",0,"",0,,0,"","",
1339,FRIDA NOIR MULTICI,1,G122,"",0,"",0,,0,"","",
1340,PEACH,1,G12G,"",0,"",0,,0,"","",
1341,TRENDA MULTICO,1,G132,"",0,"",0,,0,"","",
1342,REAUMUR FLEURI,1,G12Z,"",0,"",0,,0,"","",
1343,TROPICAL VERT,1,G12O,"",0,"",0,,0,"","",
1344,VERT SPRING,1,G12F,"",0,"",0,,0,"","",
1345,CORAIL FLASH,1,G10N,"",0,"",0,,0,"","",
1346,PITAYA ECRU MULTICO,1,G144,"",0,"",0,,0,"","",
1347,CARRO VERT,1,G13W,"",0,"",0,,0,"","",
1348,LIANE VERT,1,G14J,"",0,"",0,,0,"","",
1349,YONDA ROSE,1,G142,"",0,"",0,,0,"","",
1350,LONDON NOIR/BLANC,1,G0TG,"",0,"",0,,0,"","",
1351,HAF ECRU,1,G0VL,"",0,"",0,,0,"","",
1352,AQUARELLE NUDE,1,G0TL,"",0,"",0,,0,"","",
1353,JAUNE LEMON,1,G0T5,"",0,"",0,,0,"","",
1354,COLORADO ECRU,1,G0TD,"",0,"",0,,0,"","",
1355,DESPERADO ECRU,1,G0TE,"",0,"",0,,0,"","",
1356,ECRU/BLEU 70'S,1,G0WD,"",0,"",0,,0,"","",
1357,KLEO BEIGE,1,G0TQ,"",0,"",0,,0,"","",
1358,GALANTE ROSE,1,G0V6,"",0,"",0,,0,"","",
1359,BOREAL ORANGER,1,G0XZ,"",0,"",0,,0,"","",
1360,ROSITA BLEU MARINE,1,G0Y4,"",0,"",0,,0,"","",
1361,ROSE COACHELLA,1,G08J,"",0,"",0,,0,"","",
1362,CASSIS,1,"0203","",0,"",0,,0,"","",
1363,ROMANCE NOIR,1,G0XN,"",0,"",0,,0,"","",
1364,JUNGLE VERT,1,G0XO,"",0,"",0,,0,"","",
1365,HARI VERT/BDX,1,G0Y6,"",0,"",0,,0,"","",
1366,WAFLE BLEU,1,G0XV,"",0,"",0,,0,"","",
1367,IZAC NOIR/BLANC,1,G0YO,"",0,"",0,,0,"","",
1368,JACQUA NOIR,1,G0ZX,"",0,"",0,,0,"","",
1369,BLEU OXYGENE,1,G0T3,"",0,"",0,,0,"","",
1370,LILIA ORANGER,1,G0UB,"",0,"",0,,0,"","",
1371,NOIR/DORE,1,G0Y7,"",0,"",0,,0,"","",
1372,BLEU INTENSE,1,G0SY,"",0,"",0,,0,"","",
1373,ECRU/JAUNE,1,G12D,"",0,"",0,,0,"","",
1374,ECRU/VERT TIGE,1,G13F,"",0,"",0,,0,"","",
1375,ECRU/ROSE TROPICAL,1,G13Z,"",0,"",0,,0,"","",
1376,MIBIZA VERT,1,G0V8,"",0,"",0,,0,"","",
1377,PLEATS ECRU/NOIR,1,G135,"",0,"",0,,0,"","",
1378,TROPI ROSE,1,G140,"",0,"",0,,0,"","",
1379,KATIO ECRU,1,G13S,"",0,"",0,,0,"","",
1380,KATIO VERT,1,G13R,"",0,"",0,,0,"","",
1381,SOFIA BLEU,1,G14H,"",0,"",0,,0,"","",
1382,IBIZA ECRU,1,G0TN,"",0,"",0,,0,"","",
1383,ZIGGY ROSE/BLEU,1,G0XY,"",0,"",0,,0,"","",
1384,PARTY NOIR,1,G0XU,"",0,"",0,,0,"","",
1385,COLADA MULTICO,1,G0Y5,"",0,"",0,,0,"","",
1386,POP AMAZONIE,1,G0XP,"",0,"",0,,0,"","",
1387,ROSE SORBET,1,G0YE,"",0,"",0,,0,"","",
1388,ISIS BLEU,1,G11Y,"",0,"",0,,0,"","",
1389,GREY WASH,1,G11I,"",0,"",0,,0,"","",
1390,GIULIA MULTICO,1,G12Q,"",0,"",0,,0,"","",
1391,LEOPA ECRU,1,G12B,"",0,"",0,,0,"","",
1392,KLARYS NOIR/BEIGE,1,G12J,"",0,"",0,,0,"","",
1393,LUXI NOIR/ECRU,1,G0YD,"",0,"",0,,0,"","",
1394,VERT/ROSE,1,G0Y9,"",0,"",0,,0,"","",
1395,DEEP BLUE,1,G0WE,"",0,"",0,,0,"","",
1396,PEACHY,1,G0VJ,"",0,"",0,,0,"","",
1397,ROSE GRENAILLE,1,G0WF,"",0,"",0,,0,"","",
1398,STONE WASH,1,G129,"",0,"",0,,0,"","",
1399,ROSE TROPICAL,1,G12E,"",0,"",0,,0,"","",
1400,DENIM BLEACH,1,G14F,"",0,"",0,,0,"","",
1401,JAUNE CREOLE,1,G0T6,"",0,"",0,,0,"","",
1402,LIGHT GREY WASH,1,G0Z3,"",0,"",0,,0,"","",
1403,CROCHET VERT POMME,1,G0VK,"",0,"",0,,0,"","",
1404,ELITE MULTICO,1,G0YA,"",0,"",0,,0,"","",
1405,VITRA NOIR,1,G0XT,"",0,"",0,,0,"","",
1406,CANDY KISS,1,G0Y1,"",0,"",0,,0,"","",
1407,MACADAMIA,1,G0XW,"",0,"",0,,0,"","",
1408,AVALON MULTICO,1,G0YL,"",0,"",0,,0,"","",
1409,AMER MULTICO,1,G0YK,"",0,"",0,,0,"","",
1410,FLORI MULTICO,1,G0YM,"",0,"",0,,0,"","",
1411,NEA BLEU,1,G0YF,"",0,"",0,,0,"","",
1412,CALI NOIR/GOLD,1,G0XS,"",0,"",0,,0,"","",
1413,FLORA NOIR/BLANC,1,G0YN,"",0,"",0,,0,"","",
1414,ALOHA NOIR/BLANC,1,G0ZZ,"",0,"",0,,0,"","",
1415,AZUR NOIR,1,G0ZY,"",0,"",0,,0,"","",
1416,ELLA VERT,1,G11A,"",0,"",0,,0,"","",
1417,TESS NOIR,1,G11O,"",0,"",0,,0,"","",
1418,BLOOM BLEU MARINE,1,G11H,"",0,"",0,,0,"","",
1419,PYLA NOIR MULTICO,1,G124,"",0,"",0,,0,"","",
1420,VANILLE ECRU,1,G128,"",0,"",0,,0,"","",
1421,ADRIA BLEU/ECRU,1,G13E,"",0,"",0,,0,"","",
1422,ORELIA ROSE,1,G136,"",0,"",0,,0,"","",
1423,BLEU NATATION,1,G0T2,"",0,"",0,,0,"","",
1424,VERT/ECRU,1,G13G,"",0,"",0,,0,"","",
1425,TIFFANY ECRU,1,G13T,"",0,"",0,,0,"","",
1426,ARIEL MULTICO,1,G13D,"",0,"",0,,0,"","",
1427,AMBRE ROUGE,1,G13Q,"",0,"",0,,0,"","",
1428,ANGELIQUE VERT,1,G13C,"",0,"",0,,0,"","",
1429,ANEMONE BLEU,1,G133,"",0,"",0,,0,"","",
1430,BONBON BEIGE,1,G137,"",0,"",0,,0,"","",
1431,HELOISE ROSE ORANGER,1,G13H,"",0,"",0,,0,"","",
1432,PAULA BLEU,1,G14I,"",0,"",0,,0,"","",
1433,OCEANE ROSE,1,G141,"",0,"",0,,0,"","",
1434,ECRU/ROUGE PHARE,1,G130,"",0,"",0,,0,"","",
1435,ALEXANDRA ECRU,1,G14Y,"",0,"",0,,0,"","",
1436,MAUDE ECRU,1,G14Z,"",0,"",0,,0,"","",
1437,ECRU/GOLD,1,G0V1,"",0,"",0,,0,"","",
1438,LOVE ROUGE/ROSE,1,G0VS,"",0,"",0,,0,"","",
1439,ROSE PIVOINE/NUDE,1,G0W0,"",0,"",0,,0,"","",
1440,ROSE BOHO MULTICO,1,G0VQ,"",0,"",0,,0,"","",
1441,JAUNE/BLEU,1,G12Y,"",0,"",0,,0,"","",
1442,ORANGE DOUX,1,G0SE,"",0,"",0,,0,"","",
1443,ROSE BOUDOIR,0,"0152","",0,"",0,,0,"","",
1444,BLACK,1,Z580,"",0,"",0,,0,"","",
1445,INDIGO,0,"6304","",0,"",0,,0,"","",
1446,ROUGE BURGUNDY,1,"1532","",0,"",0,,0,"","",
1447,NAUTICAL BLUE,1,"1713","",0,"",0,,0,"","",
1448,ELISA NOIR/BLANC,1,G11F,"",0,"",0,,0,"","",
1449,ETIMEO GRIS/BORDEAUX,1,G11J,"",0,"",0,,0,"","",
1450,JACKIE ECRU,1,G14G,"",0,"",0,,0,"","",
1451,ROUGE FEU,1,G0Z1,"",0,"",0,,0,"","",
1452,PEAU DE PECHE,1,G13L,"",0,"",0,,0,"","",
1453,LEINA ROUGE/ECRU,1,G17T,"",0,"",0,,0,"","",
1454,PARISIAN BLEU/BLANC,1,G157,"",0,"",0,,0,"","",
1455,FRANCOISE MARINE,1,G18B,"",0,"",0,,0,"","",
1456,BRITISH MARRON,1,G16P,"",0,"",0,,0,"","",
1457,MARLENA NOIR,1,G18F,"",0,"",0,,0,"","",
1458,CHEVRON ECRU/BEIGE,1,G19I,"",0,"",0,,0,"","",
1459,VERT OPALIN,1,G0YP,"",0,"",0,,0,"","",
1460,KALEY NOIR/VERT,1,G18X,"",0,"",0,,0,"","",
1461,AURORA NOIR/SILVER,1,G19C,"",0,"",0,,0,"","",
1462,COLLINE ROUGE/ECRU,1,G19L,"",0,"",0,,0,"","",
1463,LIGHT BLUE,1,G19K,"",0,"",0,,0,"","",
1464,PERVENCHE,1,G155,"",0,"",0,,0,"","",
1465,REBEL ECRU,1,G16N,"",0,"",0,,0,"","",
1466,RENATA NOIR,1,G18C,"",0,"",0,,0,"","",
1467,TIGRETTE ECRU/NOIR,1,G15A,"",0,"",0,,0,"","",
1468,LILA NIOR,1,G18T,"",0,"",0,,0,"","",
1469,FANON BLEU,1,G19B,"",0,"",0,,0,"","",
1470,ECRU/SARRASIN,1,G15R,"",0,"",0,,0,"","",
1471,MAGENTA,1,G138,"",0,"",0,,0,"","",
1472,LEVINA VERT,1,G18W,"",0,"",0,,0,"","",
1473,MONCEAU NOIR,1,G16M,"",0,"",0,,0,"","",
1474,ECRU/MAGENTA,1,G176,"",0,"",0,,0,"","",
1475,ANGIE NOIR,1,G182,"",0,"",0,,0,"","",
1476,FRANY VERT,1,G18N,"",0,"",0,,0,"","",
1477,KANY NOIR,1,G19F,"",0,"",0,,0,"","",
1478,VELANA MARRON,1,G19R,"",0,"",0,,0,"","",
1479,WINONA NOIR,1,G18O,"",0,"",0,,0,"","",
1480,ROSE PETALE,1,G0YT,"",0,"",0,,0,"","",
1481,POURPRE,1,G11Z,"",0,"",0,,0,"","",
1482,SARRASIN,1,G110,"",0,"",0,,0,"","",
1483,MARYLINA KAKI,1,G1AQ,"",0,"",0,,0,"","",
1484,LOLYMPE VERT,1,G0ZB,"",0,"",0,,0,"","",
1485,ENRICA NOIR/BLANC,1,G113,"",0,"",0,,0,"","",
1486,LETOILE ROSE,1,G0ZM,"",0,"",0,,0,"","",
1487,LEXPRESS NOIR,1,G11C,"",0,"",0,,0,"","",
1488,OCRE DORE,1,G0YW,"",0,"",0,,0,"","",
1489,IRIDE VERT,1,G0ZV,"",0,"",0,,0,"","",
1490,MARILYNE NOIR,1,G0ZT,"",0,"",0,,0,"","",
1491,LETREFLE VERT,1,G0ZJ,"",0,"",0,,0,"","",
1492,FABULEUSE ECRU,1,G12V,"",0,"",0,,0,"","",
1493,SOLEIL MULTICO,1,G12W,"",0,"",0,,0,"","",
1494,SAFARI SABLE,1,G13M,"",0,"",0,,0,"","",
1495,NEON VERT MULTICO,1,G13P,"",0,"",0,,0,"","",
1496,JEANNETTE ECRU/VERT,1,G15T,"",0,"",0,,0,"","",
1497,SAFRAN,1,G01P,"",0,"",0,,0,#004DBADE,"",
1498,ROSE FAB,1,G12U,"",0,"",0,,0,"","",
1499,MARCELLE JAUNE,1,G12X,"",0,"",0,,0,"","",
1500,TARA ECRU,1,G152,"",0,"",0,,0,"","",
1501,KALAHARI ECRU,1,G154,"",0,"",0,,0,"","",
1502,OCRA KAKI/ECRU,1,G17Q,"",0,"",0,,0,"","",
1503,JAZY BLEU/BLANC,1,G186,"",0,"",0,,0,"","",
1504,DALMA BALNC/NOIR,1,G158,"",0,"",0,,0,"","",
1505,DALMA NOIR/BLANC,1,G159,"",0,"",0,,0,"","",
1506,LIMONE ROSE,1,G0ZD,"",0,"",0,,0,"","",
1507,ECRU/CITRON VERT,1,G15Q,"",0,"",0,,0,"","",
1508,DESERT KAKI,1,G13K,"",0,"",0,,0,"","",
1509,DARK BLUE,1,G180,"",0,"",0,,0,"","",
1510,VERT OPALIN/NOIR,1,G19Q,"",0,"",0,,0,"","",
1511,ECAJOU PRINT/NOIR,1,G19T,"",0,"",0,,0,"","",
1512,SARRASIN CHINE,1,G111,"",0,"",0,,0,"","",
1513,JACINTHE,1,G0YZ,"",0,"",0,,0,"","",
1514,BASILE NOIR/VERT,1,G10I,"",0,"",0,,0,"","",
1515,BLEU GIVRE,1,G183,"",0,"",0,,0,"","",
1516,BLEU CIEL CHINE,1,G06G,"",0,"",0,,0,"","",
1517,BLEU NEVADA,1,G0YV,"",0,"",0,,0,"","",
1518,EREN VERT,1,G0ZK,"",0,"",0,,0,"","",
1519,PARME,1,G0YX,"",0,"",0,,0,"","",
1520,CINDY NOIR/BLANC,1,G16R,"",0,"",0,,0,"","",
1521,SAMARI NOIR,1,G19X,"",0,"",0,,0,"","",
1522,ISABELLE MARRON,1,G19W,"",0,"",0,,0,"","",
1523,DANCING VERT,1,G190,"",0,"",0,,0,"","",
1524,COQUELICOT,1,G11V,"",0,"",0,,0,"","",
1525,ANOUK BLEU MARINE,1,G196,"",0,"",0,,0,"","",
1526,SIA NOIR,1,G198,"",0,"",0,,0,"","",
1527,MIDNIGHT BLUE,1,G19G,"",0,"",0,,0,"","",
1528,ECAJOU NOIR,1,G0ZI,"",0,"",0,,0,"","",
1529,NINA MULTICO,1,G18E,"",0,"",0,,0,"","",
1530,ELCAPITAN ROSE,1,G0ZO,"",0,"",0,,0,"","",
1531,VIOLETTE,1,G19U,"",0,"",0,,0,"","",
1532,FUSCHIA/COGNAC,1,G104,"",0,"",0,,0,"","",
1533,LEZEBRE NOIR/BLANC,1,G0ZQ,"",0,"",0,,0,"","",
1534,LIGHT ROUGE FEU,1,G0ZN,"",0,"",0,,0,"","",
1535,MEENETOU VERT,1,G14E,"",0,"",0,,0,"","",
1536,BATIKA TURQUOISE,1,G13B,"",0,"",0,,0,"","",
1537,MOANA VERT,1,G15E,"",0,"",0,,0,"","",
1538,FAIENCE,1,G10C,"",0,"",0,,0,"","",
1539,SCARLET ROUGE,1,G13J,"",0,"",0,,0,"","",
1540,ROSE NEON,1,G13N,"",0,"",0,,0,"","",
1541,JULES ECRU,1,G16J,"",0,"",0,,0,"","",
1542,TOOTSIE NOIR/BLANC,1,G16Q,"",0,"",0,,0,"","",
1543,LIZA ECRU,1,G17G,"",0,"",0,,0,"","",
1544,SEVE TURQUOISE,1,G17P,"",0,"",0,,0,"","",
1545,KATIOA VERT,1,G185,"",0,"",0,,0,"","",
1546,KATIOT NOIR/BLANC,1,G184,"",0,"",0,,0,"","",
1547,ISIS VERT,1,G18H,"",0,"",0,,0,"","",
1548,MOENA FUSCHIA,1,G199,"",0,"",0,,0,"","",
1549,ECRU/VERT,1,G108,"",0,"",0,,0,"","",
1550,VERT FLUOR/NOIR,1,G102,"",0,"",0,,0,"","",
1551,LORIENT PARME,1,G0ZG,"",0,"",0,,0,"","",
1552,VERT OPALIN/MARINE,1,G112,"",0,"",0,,0,"","",
1553,AVI BLEU,1,G19M,"",0,"",0,,0,"","",
1554,LAMOU ECRU,1,G18V,"",0,"",0,,0,"","",
1555,ZAZOU VERT,1,G194,"",0,"",0,,0,"","",
1556,DUNE ECRU/BEIGE,1,G19N,"",0,"",0,,0,"","",
1557,EMELINE BLEU,1,G0ZC,"",0,"",0,,0,"","",
1558,AZUR,1,G12R,"",0,"",0,,0,"","",
1559,HIBA NOIR/ECRU,1,G15S,"",0,"",0,,0,"","",
1560,EGON GRIS,1,G0ZL,"",0,"",0,,0,"","",
1561,ILLONA VERT,1,G151,"",0,"",0,,0,"","",
1562,AVA ROUGE/ROSE,1,G16G,"",0,"",0,,0,"","",
1563,ORAGE,1,G18I,"",0,"",0,,0,"","",
1564,OPHELIA VERT,1,G17Y,"",0,"",0,,0,"","",
1565,ECRU/VERT OPALIN,1,G11X,"",0,"",0,,0,"","",
1566,FALA NOIR,1,G18D,"",0,"",0,,0,"","",
1567,ROUGE ROYAL,1,G16O,"",0,"",0,,0,"","",
1568,BLEU GRIS,1,G18R,"",0,"",0,,0,"","",
1569,FEUX BLEU MARINE,1,G197,"",0,"",0,,0,"","",
1570,JUNIE NOIR,1,G19J,"",0,"",0,,0,"","",
1571,FALY NOIR,1,G19P,"",0,"",0,,0,"","",
1572,KAMELA DORE/VERT,1,G19E,"",0,"",0,,0,"","",
1573,FRUR NOIR,1,G19V,"",0,"",0,,0,"","",
1574,JANET MARRON,1,G1AO,"",0,"",0,,0,"","",
1575,BEIGE CHINE FONCE,1,G10B,"",0,"",0,,0,"","",
1576,OAMER BLEU,1,G10E,"",0,"",0,,0,"","",
1577,TERRE DE CORAIL,1,G12S,"",0,"",0,,0,"","",
1578,ECRU/ROUGE FEU,1,G15V,"",0,"",0,,0,"","",
1579,LUXIRIOUS RED/ROSE,1,G16I,"",0,"",0,,0,"","",
1580,BLANC/LUXURIOUS RED,1,G16H,"",0,"",0,,0,"","",
1581,VERT NEON,1,G13O,"",0,"",0,,0,"","",
1582,ROSE NUDE,1,G0YR,"",0,"",0,,0,"","",
1583,BOIS DE ROSE CHINE,1,G11T,"",0,"",0,,0,"","",
1584,VERT OPALIN CHINE,1,G19S,"",0,"",0,,0,"","",
1585,TILIA ECRU MULTICO,1,G1AF,"",0,"",0,,0,"","",
1586,MONIA ECRU MULTICO,1,G1AG,"",0,"",0,,0,"","",
1587,VERT FLUOR,1,G0YY,"",0,"",0,,0,"","",
1588,JAUNE POUSSIN,1,G0YQ,"",0,"",0,,0,"","",
1589,FICELLE/NOIR,1,G10Z,"",0,"",0,,0,"","",
1590,LEON LEOPARD PARME,1,G10F,"",0,"",0,,0,"","",
1591,MKLAUS MULTICO,1,G117,"",0,"",0,,0,"","",
1592,FICELLE/BLEU MARINE,1,G115,"",0,"",0,,0,"","",
1593,ECRU/COQUELICOT,1,G15P,"",0,"",0,,0,"","",
1594,ECRU/CELADON,1,G179,"",0,"",0,,0,"","",
1595,CHAMPAGNE PINK,1,"0218","",0,"",0,,0,"","",
1596,ROSE PETALE/ECRU,1,G119,"",0,"",0,,0,"","",
1597,BLEU NEVADA CHINE,1,G109,"",0,"",0,,0,"","",
1598,GALLA VERT,1,G10J,"",0,"",0,,0,"","",
1599,MANGEL MULTICO,1,G116,"",0,"",0,,0,"","",
1600,DARK GREY/SILVER,1,G11E,"",0,"",0,,0,"","",
1601,BRENDI BEIGE,1,G18M,"",0,"",0,,0,"","",
1602,PARME/FUSCHIA,1,G10A,"",0,"",0,,0,"","",
1603,MATHILDE NOIR,1,G0JC,"",0,"",0,,0,"","",
1604,MATHILDE ROSE,1,G0JB,"",0,"",0,,0,"","",
